FID,region,prefecture,commune,canton,localite,nom,categorie,statut,actif,prefecture_key,commune_key,canton_key,lon,lat
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43c8,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,AVENOU,SUNU Assurances Avenou,Assurance,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.184621826748101,6.173848230337873
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43c7,Grand Lomé,Golfe,Golfe 3,Bè-Ouest,LOME 2,SPT de La Residence du Benin,Banque,En activité,True,GOLFE,GOLFE 3,GOLFE | BE-OUEST,1.2228534215735436,6.173301606161072
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43c6,Grand Lomé,Golfe,Golfe 4,Amoutivé,NYEKONAKPOE,SUNU Assurances Vie,Assurance,En activité,True,GOLFE,GOLFE 4,GOLFE | AMOUTIVE,1.209842554583579,6.125075568694468
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43c5,Grand Lomé,Golfe,Golfe 4,Amoutivé,ADOBOUKOME,La Protectrice S.A,Assurance,En activité,True,GOLFE,GOLFE 4,GOLFE | AMOUTIVE,1.2276989005765566,6.133603942926623
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43c4,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,AVENUE DE LA CHANCE EN FACE DE LA LONATO,SGCAR Assurance,Assurance,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.2071527572647294,6.188986091570224
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43c3,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,Amadahome,COOPEC Grace plus Amadahomé,Micro-Finance,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.1522296177821123,6.197206608017171
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43c2,Grand Lomé,Golfe,Golfe 3,Bè-Ouest,BOULEVARD DE LA KARA,Afrik Assurance,Assurance,En activité,True,GOLFE,GOLFE 3,GOLFE | BE-OUEST,1.2214349999999998,6.1645650000000005
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43c1,Grand Lomé,Golfe,Golfe 4,Amoutivé,ATTIKOUME,Lorica Assurance,Assurance,En activité,True,GOLFE,GOLFE 4,GOLFE | AMOUTIVE,1.2032099999999997,6.162918333333333
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43c0,Grand Lomé,Golfe,Golfe 4,Amoutivé,NYEKONAKPOE,Careas Assurance,Assurance,En activité,True,GOLFE,GOLFE 4,GOLFE | AMOUTIVE,1.2112683333333336,6.129893333333335
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43bf,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Avedji,Prunelle Assurance,Assurance,En activité,True,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE | AGOE-NYIVE,1.1822295888588907,6.20650397589629
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43be,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,Amadahome,Assur Invest,Assurance,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.158949999999999,6.204565000000001
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43bd,Grand Lomé,Golfe,Golfe 3,Bè-Ouest,Tokoin protestant,SOCAR Togo,Assurance,En activité,True,GOLFE,GOLFE 3,GOLFE | BE-OUEST,1.2048099999999995,6.1461533333333325
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43bc,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Anonmé,ANOS,Assurance,En activité,True,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE | AGOE-NYIVE,1.1827816666666657,6.211316666666667
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43bb,Grand Lomé,Golfe,Golfe 3,Bè-Ouest,TOKOIN RAMCO,Afrique Envergure Sarl,Assurance,En activité,True,GOLFE,GOLFE 3,GOLFE | BE-OUEST,1.2199581991481316,6.144976987522064
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43ba,Grand Lomé,Golfe,Golfe 4,Amoutivé,DECKON,Saeco Assurances,Assurance,En activité,True,GOLFE,GOLFE 4,GOLFE | AMOUTIVE,1.2282249999999997,6.138470000000001
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43b9,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,SEPEREPE,Primus Courtier,Assurance,En activité,True,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE | AGOE-NYIVE,1.2009366666666668,6.244696666666666
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43b8,Grand Lomé,Golfe,Golfe 4,Amoutivé,KODJOVIACOPE,Direction Nationale COOPEC-AD,Micro-Finance,En activité,True,GOLFE,GOLFE 4,GOLFE | AMOUTIVE,1.2033916666666664,6.119546666666667
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43b7,Grand Lomé,Golfe,Golfe 1,Bè-Est,AKODESSEWA,NSIA Banque Akodessewa,Assurance,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.267414999999999,6.155995
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43b6,Grand Lomé,Golfe,Golfe 3,Bè-Ouest,AGBALEPEDOGAN,Sanlam GTA,Assurance,En activité,True,GOLFE,GOLFE 3,GOLFE | BE-OUEST,1.2107797,6.1916811
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43b5,Grand Lomé,Golfe,Golfe 3,Bè-Ouest,Atikoumè,CIF-Vie Togo S.A,Assurance,En activité,True,GOLFE,GOLFE 3,GOLFE | BE-OUEST,1.2029399806539445,6.167255284205092
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43b4,Grand Lomé,Golfe,Golfe 3,Bè-Ouest,KLIKAMÈ,LC Assurance,Assurance,Non renseigné,False,GOLFE,GOLFE 3,GOLFE | BE-OUEST,1.2053931107341227,6.176976999701076
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43b3,Grand Lomé,Golfe,Golfe 4,Amoutivé,DEKON,BTCI Dékon,Assurance,En construction / inachevé,False,GOLFE,GOLFE 4,GOLFE | AMOUTIVE,1.2257325214452939,6.136157197214607
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43b2,Grand Lomé,Golfe,Golfe 3,Bè-Ouest,TOKOIN TAME,SIAR Assurance,Assurance,En activité,True,GOLFE,GOLFE 3,GOLFE | BE-OUEST,1.2233313905161691,6.168148072124631
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43b1,Grand Lomé,Golfe,Golfe 3,Bè-Ouest,ADEWI,CAR.AF.E. Assurance,Assurance,En activité,True,GOLFE,GOLFE 3,GOLFE | BE-OUEST,1.2098214081143375,6.162325180486899
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43b0,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,AGBALEPEDO,SCAT Assurance,Assurance,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.2001175582264891,6.184071108735669
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43af,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,AVE MARIA,CCM Assurance Avé Maria,Assurance,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.183321513499177,6.175470574419579
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43ae,Grand Lomé,Golfe,Golfe 4,Amoutivé,Kodjoviakopé,Bellis Courtage Assurance,Assurance,En activité,True,GOLFE,GOLFE 4,GOLFE | AMOUTIVE,1.2127519999999994,6.1358684
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43ad,Grand Lomé,Golfe,Golfe 1,Bè-Est,MECI,MECI de Be Kpota,Micro-Finance,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2641033333333327,6.160768333333334
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43ac,Grand Lomé,Golfe,Golfe 4,Amoutivé,Hanoukopé,Gras Savoye,Assurance,En activité,True,GOLFE,GOLFE 4,GOLFE | AMOUTIVE,1.217001666666666,6.134925
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43ab,Grand Lomé,Golfe,Golfe 3,Bè-Ouest,NIKONAKPOE,ASCOMA,Assurance,En activité,True,GOLFE,GOLFE 3,GOLFE | BE-OUEST,1.2020733333333333,6.149055
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43aa,Grand Lomé,Golfe,Golfe 1,Bè-Est,AKODESSEWA,ARIA-Togo Akodessewa,Assurance,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2652766666666664,6.153990000000002
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43a9,Grand Lomé,Golfe,Golfe 1,Bè-Est,BE PA DESUZA,OLEA-Togo,Assurance,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2487166666666665,6.133033333333334
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43a8,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,AVE MARIA,NSIA Assurance Avé Maria,Banque,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.1859034176359768,6.173244622853102
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43a7,Grand Lomé,Golfe,Golfe 3,Bè-Ouest,TOKOIN WUITI,Societe Generale Internationale de Courtage (sgic Sarl),Assurance,En activité,True,GOLFE,GOLFE 3,GOLFE | BE-OUEST,1.2344707453584518,6.1684839635729185
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43a6,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,ADIDOADIN,UTB Adidoadin,Banque,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.1899101106977108,6.20527813869813
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43a5,Grand Lomé,Golfe,Golfe 3,Bè-Ouest,AGBALPEDOGAN,SCA-Togo Agbalepedogan,Assurance,En activité,True,GOLFE,GOLFE 3,GOLFE | BE-OUEST,1.2067599999999994,6.184870000000001
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43a4,Grand Lomé,Golfe,Golfe 3,Bè-Ouest,TOKOIN RAMCO,COOPEC-AD Ramco,Micro-Finance,En activité,True,GOLFE,GOLFE 3,GOLFE | BE-OUEST,1.2189766666666666,6.150776666666667
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43a3,Grand Lomé,Golfe,Golfe 4,Amoutivé,NYEKONAKPOE,Fidelia Assurance Nyekonakpoè,Assurance,En activité,True,GOLFE,GOLFE 4,GOLFE | AMOUTIVE,1.2128904412467998,6.130845094475759
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43a2,Grand Lomé,Golfe,Golfe 4,Amoutivé,KODJOVIAKOPE,SCA-Togo Kodjoviakope,Assurance,En activité,True,GOLFE,GOLFE 4,GOLFE | AMOUTIVE,1.2074283333333333,6.1224983333333345
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43a1,Grand Lomé,Golfe,Golfe 4,Amoutivé,HANOUKOPE,CARI Conseil,Assurance,En activité,True,GOLFE,GOLFE 4,GOLFE | AMOUTIVE,1.2194981944364922,6.1357476430245965
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-43a0,Grand Lomé,Golfe,Golfe 1,Bè-Est,Zousanetsime,A.C.A,Assurance,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2372279723486592,6.131139232834214
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-439f,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,AGBALOPEDOGAN,BC2A Agbalépédogan,Assurance,En activité,True,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE | AGOE-NYIVE,1.2038933333333333,6.200114999999999
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-439e,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 3,Vakpossito,LEO 2000,S2CA,Assurance,En activité,True,AGOE-NYIVE,AGOE-NYIVE 3,AGOE-NYIVE | VAKPOSSITO,1.175019457887101,6.211470619946535
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-439d,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,TOTSI,La Citoyenneté Vie,Assurance,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.1882950000000003,6.198784999999999
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-439c,Grand Lomé,Golfe,Golfe 4,Amoutivé,Nyékonakpoè,Banque Atlantique Nyékonakpoè,Banque,Non renseigné,False,GOLFE,GOLFE 4,GOLFE | AMOUTIVE,1.2217881500060723,6.128869630544678
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-439b,Grand Lomé,Golfe,Golfe 4,Amoutivé,NYEKONAKPOE,UTB Circulaire,Banque,En activité,True,GOLFE,GOLFE 4,GOLFE | AMOUTIVE,1.2099416569012376,6.126683238406481
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-439a,Grand Lomé,Golfe,Golfe 4,Amoutivé,DEKON,NSIA Assurance Dékon,Assurance,En activité,True,GOLFE,GOLFE 4,GOLFE | AMOUTIVE,1.2232397053236566,6.134105981293428
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4399,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,ADIDOADIN,UTB ADidoadin,Banque,En activité,True,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE | AGOE-NYIVE,1.1896800177043503,6.206290569555356
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4398,Grand Lomé,Golfe,Golfe 4,Amoutivé,ADAWLATO,UTB Adawlato,Banque,En activité,True,GOLFE,GOLFE 4,GOLFE | AMOUTIVE,1.224622807087213,6.124833730714366
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4397,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,Avédji,SUNU Assurance Avedji,Assurance,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.170685791629736,6.199482938241073
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4396,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,AGOE CACAVELI,UTB Agoe Nyive,Banque,En activité,True,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE | AGOE-NYIVE,1.2084511367284805,6.218005401631653
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4395,Grand Lomé,Golfe,Golfe 3,Bè-Ouest,ADEWUI,UTB Campus,Banque,En activité,True,GOLFE,GOLFE 3,GOLFE | BE-OUEST,1.2133054519324866,6.1629308680804575
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4394,Grand Lomé,Golfe,Golfe 4,Amoutivé,DEKON,UTB Media Plus,Banque,En activité,True,GOLFE,GOLFE 4,GOLFE | AMOUTIVE,1.2271566666666673,6.1366266666666665
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4393,Grand Lomé,Golfe,Golfe 4,Amoutivé,Zousanetsime,UTB Boulevard Est,Banque,En activité,True,GOLFE,GOLFE 4,GOLFE | AMOUTIVE,1.2366959086933227,6.131126605295462
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4392,Grand Lomé,Golfe,Golfe 7,Aflao-Sagbado,WOGNOME,CEC Canaan Wognomé,Micro-Finance,Non renseigné,False,GOLFE,GOLFE 7,GOLFE | AFLAO-SAGBADO,1.1591475220721204,6.184364091725218
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4391,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,AGBALEPEDOGAN,CEC Canaan Agbalépédogan,Micro-Finance,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.2007805406182097,6.187290776485152
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4390,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 6,Adétikopé,ADETIKOPE,MECI Adétikopé,Micro-Finance,En activité,True,AGOE-NYIVE,AGOE-NYIVE 6,AGOE-NYIVE | ADETIKOPE,1.2194299999999996,6.320585000000002
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-438f,Grand Lomé,Golfe,Golfe 6,Baguida,BAGUIDA,SUNU Bank Baguida,Banque,En activité,True,GOLFE,GOLFE 6,GOLFE | BAGUIDA,1.3257749999999995,6.164790000000002
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-438e,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,AMADAHOME,BTCI Amadahome,Banque,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.165753912281195,6.203577734118557
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-438d,Grand Lomé,Golfe,Golfe 6,Baguida,Luxolin,COECEPT Baguida,Micro-Finance,En activité,True,GOLFE,GOLFE 6,GOLFE | BAGUIDA,1.3145200000000006,6.161278333333338
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-438c,Grand Lomé,Golfe,Golfe 1,Bè-Est,BE,COOPEC la destinee,Micro-Finance,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2475947877105835,6.146889860294243
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-438b,Grand Lomé,Golfe,Golfe 3,Bè-Ouest,ADEWI,SICAB Adewi,Micro-Finance,En activité,True,GOLFE,GOLFE 3,GOLFE | BE-OUEST,1.214881262557466,6.161662807231937
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-438a,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,AGBALEPEDOGAN,Mutuelle ASJD Agbalépédogan,Mutuelle,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.2010668058288432,6.19747982118969
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4389,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,TOTSI,FUCEC Togo Togo Totsi,Micro-Finance,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.1882061466560967,6.19601654280304
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4388,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,Adidogomé la pampa,Assilassime Solidarité,Micro-Finance,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.1703569145583557,6.181991516618309
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4387,Grand Lomé,Golfe,Golfe 1,Bè-Est,BE MARCHE,Microfinance Alida,Micro-Finance,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2444410674830826,6.142880633563677
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4386,Grand Lomé,Golfe,Golfe 6,Baguida,LOGOTE,COCPAV Logoté,Micro-Finance,En activité,True,GOLFE,GOLFE 6,GOLFE | BAGUIDA,1.3129283333333341,6.174758333333335
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4385,Grand Lomé,Golfe,Golfe 1,Bè-Est,BE MARCHE,Banque Atlantique bè Marché,Banque,Fermé / abandonné,False,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2445766666666662,6.1438566666666645
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4384,Grand Lomé,Golfe,Golfe 1,Bè-Est,N/a,FABES Microfinance de Be Kpehenou,Micro-Finance,Non renseigné,False,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2402966666666664,6.1400183333333365
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4383,Grand Lomé,Golfe,Golfe 7,Aflao-Sagbado,YOKOE,Institution de Microfinance CECL Yokoe,Micro-Finance,En activité,True,GOLFE,GOLFE 7,GOLFE | AFLAO-SAGBADO,1.1587770362263103,6.182103747239964
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4382,Grand Lomé,Golfe,Golfe 1,Bè-Est,KEGUE,Coopérative ICEC,Micro-Finance,En activité,True,GOLFE,GOLFE 1,GOLFE | BE-EST,1.2397822265344405,6.209457168642274
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4381,Grand Lomé,Golfe,Golfe 6,Baguida,AVEPOZO,MECPIP Avépozo,Micro-Finance,En activité,True,GOLFE,GOLFE 6,GOLFE | BAGUIDA,1.3456301994824706,6.169654906536292
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4380,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,Agoe houmbi,COOPEC la Fructueuse,Micro-Finance,En activité,True,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE | AGOE-NYIVE,1.2124866666666676,6.226266666666667
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-437f,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,ATCHANVÉ,BSIC Agoe,Banque,Non renseigné,False,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE | AGOE-NYIVE,1.2108376021568685,6.231228399372045
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-437e,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,AGBALEPEDOGAN,Mutuelle CEF-MF,Micro-Finance,En activité,True,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE | AGOE-NYIVE,1.2025874579982947,6.199907615734126
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-437d,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,LOMEGAN,Sanlam Lomégan,Assurance,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.199619301472088,6.182556180780277
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-437c,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,TOTSI,Sanlam Totsi,Assurance,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.1917883333333334,6.191060000000004
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-437b,Grand Lomé,Agoè-Nyivé,Agoè-Nyivé 1,Agoè-Nyivé,AGBALEPEDOGAN,Sanlam Agbalepedogan,Assurance,En activité,True,AGOE-NYIVE,AGOE-NYIVE 1,AGOE-NYIVE | AGOE-NYIVE,1.1974511075200136,6.200137116775405
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-437a,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,AGBALEPEDOGAN,Microfinance MECPIP de Agbalepedogan,Micro-Finance,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.2000078493982804,6.198062968375543
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4379,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,TOTSI,ECOBANK Totsi,Banque,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.1904766666666653,6.192615000000001
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4378,Grand Lomé,Golfe,Golfe 3,Bè-Ouest,AGBALEPEDOGAN,BTCI Agbalépédogan,Banque,En activité,True,GOLFE,GOLFE 3,GOLFE | BE-OUEST,1.2083282961381128,6.189404177138022
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4377,Grand Lomé,Golfe,Golfe 3,Bè-Ouest,AGBALEPEDOGAN,ORABANK Agbalépédo,Banque,En activité,True,GOLFE,GOLFE 3,GOLFE | BE-OUEST,1.2084100036017402,6.191995925975263
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4376,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,AVEDJI,COFEC Microfinance,Micro-Finance,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.1757873536598353,6.18820901685639
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4375,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,AVEDJI,Mutuelle ASJD Avédji,Mutuelle,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.1727522871420653,6.202515205071812
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4374,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,Adidogomé,WAGES Adidogome,Micro-Finance,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.1699902659280905,6.182166390744935
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4373,Grand Lomé,Golfe,Golfe 3,Bè-Ouest,AMOUTIEVE TRESOR,COOPEC Echoppe,Micro-Finance,En activité,True,GOLFE,GOLFE 3,GOLFE | BE-OUEST,1.217433513965792,6.152477349688095
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4372,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,Madiba,FINAM Agence Madiba,Micro-Finance,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.1483424531289625,6.200279609307422
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4371,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,Adidogomé,COOPEC Ave Agence Adidogome,Micro-Finance,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.16004889047566,6.190529656270431
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-4370,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,Adidogomé,BSIC Adidogome,Banque,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.166512507173074,6.1853858584218075
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-436f,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,Adidogomé,COOPEC Solidarite,Micro-Finance,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.1691624091622577,6.183092876351627
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-436e,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,ADIDOGOME,BTCI Adidogome,Banque,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.1708190706131802,6.18165400741941
_mview_finance_etablissements_banque.fid-7b1c8a4a_1943cbfe119_-436d,Grand Lomé,Golfe,Golfe 5,Aflao-Gakli,ADIDOGOME,Microfinance Adidogome,Micro-Finance,En activité,True,GOLFE,GOLFE 5,GOLFE | AFLAO-GAKLI,1.170916666666666,6.181045000000002
